trade_id,timestamp,symbol,side,quantity,price,fees,strategy,account,fill_id
8730,1700000022221321751,JNJ,Sell,70,157.45,1.1,momentum,acc1,fill_00008730
8731,1700000022222061775,UNH,Sell,420,517.59,21.74,momentum,acc2,fill_00008731
8732,1700000022224353631,HD,Buy,90,355.72,3.2,market_making,acc1,fill_00008732
8733,1700000022225351642,JNJ,Buy,1460,152.73,22.3,vol_arb,acc3,fill_00008733
8734,1700000022225627254,META,Sell,5850,352.44,206.18,stat_arb,acc3,fill_00008734
8735,1700000022228631822,TSLA,Sell,9720,251.54,244.5,macro,acc3,fill_00008735
8736,1700000022232060975,META,Sell,9570,347.7,332.75,momentum,acc3,fill_00008736
8737,1700000022232782907,NVDA,Sell,9700,459.61,445.82,market_making,acc3,fill_00008737
8738,1700000022235510987,WMT,Buy,3970,161.07,63.94,vol_arb,acc3,fill_00008738
8739,1700000022239247445,BAC,Sell,4000,35.07,14.03,vol_arb,acc3,fill_00008739
8740,1700000022240907056,JNJ,Sell,7270,157.24,114.31,stat_arb,acc3,fill_00008740
8741,1700000022242957110,META,Buy,1360,363.89,49.49,vol_arb,acc3,fill_00008741
8742,1700000022247762636,PFE,Buy,8320,28.51,23.72,momentum,acc3,fill_00008742
8743,1700000022251360969,BAC,Buy,6180,35.43,21.9,macro,acc2,fill_00008743
8744,1700000022252052458,WMT,Sell,6390,168.42,107.62,stat_arb,acc2,fill_00008744
8745,1700000022256008367,MA,Sell,9740,425.83,414.76,stat_arb,acc2,fill_00008745
8746,1700000022256457470,META,Sell,5980,368.0,220.06,momentum,acc2,fill_00008746
8747,1700000022256802829,PG,Buy,8610,152.33,131.16,momentum,acc3,fill_00008747
8748,1700000022260748330,ABBV,Sell,7280,152.81,111.25,stat_arb,acc1,fill_00008748
8749,1700000022265593008,JNJ,Sell,720,156.51,11.27,market_making,acc3,fill_00008749
8750,1700000022267116746,KO,Buy,1620,59.66,9.66,vol_arb,acc3,fill_00008750
8751,1700000022267602395,PFE,Sell,8160,26.62,21.72,stat_arb,acc2,fill_00008751
8752,1700000022272470934,AAPL,Buy,570,177.81,10.14,momentum,acc2,fill_00008752
8753,1700000022276619599,MSFT,Buy,1890,365.64,69.11,stat_arb,acc1,fill_00008753
8754,1700000022280651777,META,Buy,8520,352.11,300.0,momentum,acc3,fill_00008754
8755,1700000022283793806,ABBV,Sell,7200,153.59,110.58,stat_arb,acc3,fill_00008755
8756,1700000022285062301,ABBV,Buy,9760,156.74,152.98,momentum,acc1,fill_00008756
8757,1700000022286879052,JPM,Sell,7540,180.45,136.06,macro,acc1,fill_00008757
8758,1700000022288846255,JPM,Sell,700,181.43,12.7,momentum,acc3,fill_00008758
8759,1700000022293833151,BAC,Sell,9420,35.22,33.18,momentum,acc3,fill_00008759
8760,1700000022297772884,KO,Buy,4500,58.72,26.42,vol_arb,acc3,fill_00008760
8761,1700000022299184629,JPM,Sell,80,178.72,1.43,macro,acc3,fill_00008761
8762,1700000022301742906,NVDA,Buy,6080,452.09,274.87,vol_arb,acc2,fill_00008762
8763,1700000022302715755,WMT,Sell,7030,159.04,111.81,market_making,acc3,fill_00008763
8764,1700000022305976605,UNH,Sell,2780,527.14,146.54,momentum,acc1,fill_00008764
8765,1700000022309282094,XOM,Buy,3170,109.25,34.63,macro,acc3,fill_00008765
8766,1700000022311888289,ABBV,Buy,6020,151.67,91.31,stat_arb,acc1,fill_00008766
8767,1700000022316299470,MSFT,Buy,2140,379.71,81.26,stat_arb,acc1,fill_00008767
8768,1700000022320742418,V,Buy,9450,265.68,251.07,market_making,acc1,fill_00008768
8769,1700000022325701120,PFE,Buy,7730,27.41,21.19,stat_arb,acc3,fill_00008769
8770,1700000022329475447,ABBV,Sell,2560,155.5,39.81,market_making,acc1,fill_00008770
8771,1700000022333388671,V,Sell,550,269.3,14.81,market_making,acc2,fill_00008771
8772,1700000022335493943,NVDA,Sell,1000,455.51,45.55,macro,acc3,fill_00008772
8773,1700000022335644049,TSLA,Sell,10000,244.06,244.06,market_making,acc1,fill_00008773
8774,1700000022339178000,MSFT,Sell,6070,382.65,232.27,vol_arb,acc1,fill_00008774
8775,1700000022341568154,GOOG,Sell,8850,144.14,127.56,stat_arb,acc3,fill_00008775
8776,1700000022345257165,JPM,Buy,2470,177.62,43.87,stat_arb,acc3,fill_00008776
8777,1700000022348042653,BAC,Sell,790,34.98,2.76,stat_arb,acc1,fill_00008777
8778,1700000022352134215,PG,Buy,1800,150.7,27.13,macro,acc2,fill_00008778
8779,1700000022353259087,UNH,Buy,3690,528.61,195.06,macro,acc1,fill_00008779
8780,1700000022357774738,MA,Buy,8220,413.36,339.78,macro,acc1,fill_00008780
8781,1700000022358869798,PG,Sell,8070,156.12,125.99,market_making,acc3,fill_00008781
8782,1700000022362608166,PG,Sell,8260,149.28,123.31,momentum,acc3,fill_00008782
8783,1700000022363200581,AMZN,Buy,9090,180.89,164.43,momentum,acc3,fill_00008783
8784,1700000022364147836,UNH,Sell,7020,523.44,367.45,market_making,acc3,fill_00008784
8785,1700000022364929130,AMZN,Buy,970,181.13,17.57,market_making,acc2,fill_00008785
8786,1700000022365412002,TSLA,Buy,7850,249.89,196.16,market_making,acc3,fill_00008786
8787,1700000022368844048,XOM,Buy,5230,103.41,54.08,macro,acc1,fill_00008787
8788,1700000022369760888,V,Buy,5510,272.25,150.01,momentum,acc2,fill_00008788
8789,1700000022373457914,JPM,Buy,4090,181.3,74.15,vol_arb,acc2,fill_00008789
8790,1700000022376873193,GOOG,Buy,4640,142.97,66.34,momentum,acc2,fill_00008790
8791,1700000022381408052,PFE,Sell,8920,28.4,25.33,vol_arb,acc3,fill_00008791
8792,1700000022385365782,MSFT,Buy,8750,369.06,322.93,macro,acc1,fill_00008792
8793,1700000022388042524,BAC,Sell,7660,34.1,26.12,stat_arb,acc2,fill_00008793
8794,1700000022388886758,AAPL,Sell,4860,175.02,85.06,macro,acc1,fill_00008794
8795,1700000022390536619,XOM,Buy,9650,105.12,101.44,stat_arb,acc1,fill_00008795
8796,1700000022391590710,MSFT,Sell,8590,373.46,320.8,stat_arb,acc3,fill_00008796
8797,1700000022394214780,JPM,Buy,2810,179.78,50.52,market_making,acc2,fill_00008797
8798,1700000022397517468,ABBV,Sell,5460,153.18,83.64,market_making,acc3,fill_00008798
8799,1700000022401079435,JPM,Sell,5940,177.84,105.64,stat_arb,acc1,fill_00008799
8800,1700000022401946465,ABBV,Sell,4300,150.05,64.52,momentum,acc1,fill_00008800
8801,1700000022404368082,MA,Buy,630,417.79,26.32,market_making,acc1,fill_00008801
8802,1700000022407521791,MSFT,Buy,2030,376.38,76.41,vol_arb,acc2,fill_00008802
8803,1700000022410894955,MSFT,Sell,50,376.16,1.88,vol_arb,acc3,fill_00008803
8804,1700000022411886401,JNJ,Sell,5700,154.38,88.0,market_making,acc3,fill_00008804
8805,1700000022416503397,TSLA,Buy,9540,240.23,229.18,macro,acc3,fill_00008805
8806,1700000022420703316,TSLA,Sell,7870,240.64,189.38,stat_arb,acc3,fill_00008806
8807,1700000022421689111,PFE,Sell,5880,27.85,16.38,vol_arb,acc3,fill_00008807
8808,1700000022422960889,JPM,Sell,2610,180.97,47.23,market_making,acc2,fill_00008808
8809,1700000022424253618,WMT,Sell,7750,164.32,127.35,vol_arb,acc1,fill_00008809
8810,1700000022425049384,JPM,Sell,8740,183.1,160.03,momentum,acc1,fill_00008810
8811,1700000022430039155,MSFT,Sell,80,398.56,3.19,market_making,acc3,fill_00008811
8812,1700000022432609983,AMZN,Sell,7540,177.81,134.07,stat_arb,acc3,fill_00008812
8813,1700000022432949708,MSFT,Sell,580,365.53,21.2,vol_arb,acc2,fill_00008813
8814,1700000022437470747,JNJ,Buy,8380,153.68,128.78,macro,acc2,fill_00008814
8815,1700000022442224500,ABBV,Buy,8630,155.54,134.23,market_making,acc3,fill_00008815
8816,1700000022444423252,GOOG,Sell,4930,145.43,71.7,market_making,acc3,fill_00008816
8817,1700000022448353464,MSFT,Buy,8520,383.72,326.93,vol_arb,acc2,fill_00008817
8818,1700000022451710549,MA,Sell,8780,425.65,373.72,vol_arb,acc2,fill_00008818
8819,1700000022455124396,JNJ,Sell,4690,153.62,72.05,stat_arb,acc2,fill_00008819
8820,1700000022459069614,AMZN,Buy,8420,180.74,152.18,vol_arb,acc1,fill_00008820
8821,1700000022460046781,XOM,Buy,7100,105.4,74.83,market_making,acc3,fill_00008821
8822,1700000022464563103,ABBV,Buy,7840,152.82,119.81,macro,acc1,fill_00008822
8823,1700000022468096407,NVDA,Sell,7390,456.99,337.72,market_making,acc1,fill_00008823
8824,1700000022471092113,HD,Sell,810,343.54,27.83,momentum,acc1,fill_00008824
8825,1700000022474104782,KO,Sell,5490,61.53,33.78,stat_arb,acc3,fill_00008825
8826,1700000022477709469,MSFT,Sell,6890,380.73,262.32,macro,acc3,fill_00008826
8827,1700000022479413187,AAPL,Sell,2100,169.65,35.63,market_making,acc1,fill_00008827
8828,1700000022480864183,ABBV,Sell,5540,153.85,85.23,stat_arb,acc3,fill_00008828
8829,1700000022480992249,MSFT,Buy,2250,382.87,86.15,macro,acc3,fill_00008829
8830,1700000022485833808,META,Buy,5790,350.85,203.14,momentum,acc2,fill_00008830
8831,1700000022489460119,MA,Sell,8540,420.09,358.76,macro,acc3,fill_00008831
8832,1700000022489693466,AMZN,Sell,440,182.72,8.04,stat_arb,acc1,fill_00008832
8833,1700000022492745799,HD,Sell,390,344.75,13.45,macro,acc1,fill_00008833
8834,1700000022495571304,KO,Buy,1470,59.45,8.74,macro,acc3,fill_00008834
8835,1700000022495729496,V,Sell,1980,264.53,52.38,vol_arb,acc3,fill_00008835
8836,1700000022496399922,KO,Buy,5290,60.19,31.84,vol_arb,acc2,fill_00008836
8837,1700000022500951176,PFE,Buy,3900,27.05,10.55,momentum,acc2,fill_00008837
8838,1700000022504529602,MSFT,Sell,7180,386.51,277.51,vol_arb,acc1,fill_00008838
8839,1700000022508449911,HD,Sell,1900,366.28,69.59,macro,acc2,fill_00008839
8840,1700000022513335976,WMT,Buy,7060,163.87,115.69,market_making,acc3,fill_00008840
8841,1700000022517967964,KO,Sell,9480,60.36,57.22,macro,acc3,fill_00008841
8842,1700000022518805570,V,Buy,7070,273.11,193.09,momentum,acc2,fill_00008842
8843,1700000022522867622,GOOG,Sell,400,141.91,5.68,macro,acc2,fill_00008843
8844,1700000022525801670,UNH,Buy,3300,512.61,169.16,macro,acc1,fill_00008844
8845,1700000022530460652,PFE,Sell,4530,28.19,12.77,macro,acc3,fill_00008845
8846,1700000022533647640,AAPL,Buy,2320,176.3,40.9,macro,acc1,fill_00008846
8847,1700000022538156342,HD,Buy,4490,347.77,156.15,market_making,acc3,fill_00008847
8848,1700000022538933239,WMT,Buy,230,167.14,3.84,macro,acc3,fill_00008848
8849,1700000022543545989,WMT,Buy,5660,166.58,94.28,momentum,acc3,fill_00008849
8850,1700000022544276483,WMT,Buy,3000,162.8,48.84,macro,acc2,fill_00008850
8851,1700000022546020813,MA,Sell,9500,424.62,403.39,momentum,acc1,fill_00008851
8852,1700000022549564756,NVDA,Sell,9380,450.4,422.48,macro,acc1,fill_00008852
8853,1700000022551693947,WMT,Sell,7960,166.02,132.15,market_making,acc2,fill_00008853
8854,1700000022555122277,XOM,Sell,8230,109.44,90.07,momentum,acc1,fill_00008854
8855,1700000022555574557,KO,Sell,3040,58.23,17.7,macro,acc2,fill_00008855
8856,1700000022560390020,PG,Buy,4990,150.22,74.96,momentum,acc1,fill_00008856
8857,1700000022564451569,ABBV,Buy,5870,156.21,91.7,macro,acc1,fill_00008857
8858,1700000022569342598,KO,Sell,4070,59.57,24.24,stat_arb,acc3,fill_00008858
8859,1700000022574259913,MA,Buy,950,421.05,40.0,stat_arb,acc1,fill_00008859
8860,1700000022577305128,JNJ,Buy,3270,151.9,49.67,stat_arb,acc1,fill_00008860
8861,1700000022577687576,TSLA,Buy,3550,250.55,88.95,vol_arb,acc3,fill_00008861
8862,1700000022580668482,MA,Buy,250,424.77,10.62,market_making,acc2,fill_00008862
8863,1700000022581386712,MA,Sell,8720,406.52,354.49,vol_arb,acc3,fill_00008863
8864,1700000022583485203,GOOG,Sell,7450,138.45,103.15,market_making,acc2,fill_00008864
8865,1700000022584883396,NVDA,Buy,1680,451.66,75.88,stat_arb,acc2,fill_00008865
8866,1700000022587662017,PFE,Buy,8430,28.34,23.89,stat_arb,acc2,fill_00008866
8867,1700000022589388435,HD,Buy,1210,347.7,42.07,momentum,acc3,fill_00008867
8868,1700000022593499101,JNJ,Buy,9900,158.2,156.62,stat_arb,acc3,fill_00008868
8869,1700000022595415580,TSLA,Sell,5320,248.05,131.96,macro,acc1,fill_00008869
8870,1700000022596696530,JPM,Sell,9130,187.11,170.83,vol_arb,acc2,fill_00008870
8871,1700000022600788279,KO,Sell,9580,58.76,56.29,vol_arb,acc2,fill_00008871
8872,1700000022605462510,UNH,Buy,8510,522.02,444.24,market_making,acc3,fill_00008872
8873,1700000022607935802,TSLA,Sell,6660,252.29,168.03,macro,acc3,fill_00008873
8874,1700000022612299661,PFE,Buy,9090,27.47,24.97,market_making,acc2,fill_00008874
8875,1700000022615289665,XOM,Sell,6930,105.17,72.88,vol_arb,acc3,fill_00008875
8876,1700000022618507847,JNJ,Sell,3760,159.07,59.81,momentum,acc2,fill_00008876
8877,1700000022619761664,HD,Buy,2720,355.66,96.74,vol_arb,acc3,fill_00008877
8878,1700000022620930706,KO,Sell,940,59.46,5.59,macro,acc2,fill_00008878
8879,1700000022622773859,UNH,Buy,890,523.46,46.59,macro,acc2,fill_00008879
8880,1700000022626904945,XOM,Sell,2470,104.82,25.89,market_making,acc2,fill_00008880
8881,1700000022631700800,BAC,Sell,4520,35.98,16.26,market_making,acc2,fill_00008881
8882,1700000022635219897,META,Sell,6750,346.86,234.13,stat_arb,acc1,fill_00008882
8883,1700000022635884566,XOM,Sell,8740,99.87,87.29,momentum,acc2,fill_00008883
8884,1700000022640065213,ABBV,Sell,9920,158.0,156.74,macro,acc3,fill_00008884
8885,1700000022644543520,JNJ,Sell,6840,156.07,106.75,market_making,acc3,fill_00008885
8886,1700000022646109152,AAPL,Sell,7030,173.49,121.96,market_making,acc2,fill_00008886
8887,1700000022650696956,WMT,Sell,1800,160.33,28.86,momentum,acc1,fill_00008887
8888,1700000022654196440,META,Sell,7910,347.43,274.82,vol_arb,acc2,fill_00008888
8889,1700000022655246749,MA,Buy,880,422.04,37.14,momentum,acc1,fill_00008889
8890,1700000022657805227,MSFT,Buy,7300,369.4,269.66,macro,acc3,fill_00008890
8891,1700000022661967691,KO,Buy,5450,59.77,32.57,vol_arb,acc3,fill_00008891
8892,1700000022666337527,PG,Sell,8070,158.44,127.86,vol_arb,acc2,fill_00008892
8893,1700000022666882673,AMZN,Sell,150,183.23,2.75,market_making,acc3,fill_00008893
8894,1700000022668970163,KO,Sell,4750,63.86,30.33,market_making,acc2,fill_00008894
8895,1700000022670453941,NVDA,Sell,3160,456.85,144.36,stat_arb,acc3,fill_00008895
8896,1700000022671675695,V,Sell,9800,273.96,268.48,macro,acc2,fill_00008896
8897,1700000022675855226,PFE,Sell,9900,27.7,27.42,momentum,acc2,fill_00008897
8898,1700000022676917773,JNJ,Buy,1430,160.7,22.98,momentum,acc2,fill_00008898
8899,1700000022678060799,MSFT,Buy,6690,380.5,254.55,stat_arb,acc3,fill_00008899
8900,1700000022678581838,GOOG,Buy,850,139.92,11.89,stat_arb,acc1,fill_00008900
8901,1700000022683157783,V,Sell,9980,262.68,262.15,market_making,acc2,fill_00008901
8902,1700000022686276921,HD,Sell,2530,347.49,87.91,momentum,acc3,fill_00008902
8903,1700000022687890828,JPM,Buy,1930,185.02,35.71,momentum,acc3,fill_00008903
8904,1700000022688546915,PFE,Buy,4260,27.21,11.59,market_making,acc3,fill_00008904
8905,1700000022692988276,JPM,Sell,6020,184.19,110.88,macro,acc3,fill_00008905
8906,1700000022693171592,XOM,Sell,4000,101.9,40.76,vol_arb,acc1,fill_00008906
8907,1700000022694430975,ABBV,Sell,9140,151.65,138.61,market_making,acc3,fill_00008907
8908,1700000022696820031,UNH,Sell,1460,497.94,72.7,momentum,acc2,fill_00008908
8909,1700000022697367413,TSLA,Sell,9370,251.74,235.88,market_making,acc2,fill_00008909
8910,1700000022701873286,V,Sell,5780,262.8,151.9,stat_arb,acc3,fill_00008910
8911,1700000022702487377,JNJ,Sell,9530,153.89,146.66,stat_arb,acc3,fill_00008911
8912,1700000022705078091,HD,Buy,9980,356.84,356.13,vol_arb,acc2,fill_00008912
8913,1700000022708579526,UNH,Sell,1820,523.64,95.3,market_making,acc2,fill_00008913
8914,1700000022711200552,JNJ,Buy,850,157.39,13.38,market_making,acc1,fill_00008914
8915,1700000022711660246,ABBV,Buy,4700,157.97,74.25,market_making,acc3,fill_00008915
8916,1700000022713821049,ABBV,Buy,6040,150.31,90.79,momentum,acc1,fill_00008916
8917,1700000022714240325,NVDA,Buy,3500,448.65,157.03,stat_arb,acc1,fill_00008917
8918,1700000022718600139,MA,Buy,2160,414.95,89.63,market_making,acc2,fill_00008918
8919,1700000022719607569,JNJ,Sell,1700,156.68,26.64,momentum,acc2,fill_00008919
8920,1700000022719773425,AAPL,Sell,5110,173.61,88.71,stat_arb,acc1,fill_00008920
8921,1700000022721598475,NVDA,Buy,9880,450.54,445.13,vol_arb,acc1,fill_00008921
8922,1700000022725689861,JPM,Sell,7790,182.99,142.55,market_making,acc1,fill_00008922
8923,1700000022727138451,PG,Sell,9790,152.34,149.14,market_making,acc3,fill_00008923
8924,1700000022729835370,PG,Sell,6520,156.03,101.73,momentum,acc1,fill_00008924
8925,1700000022731766347,JPM,Sell,8310,186.12,154.67,market_making,acc1,fill_00008925
8926,1700000022735612620,PG,Sell,2420,157.73,38.17,market_making,acc3,fill_00008926
8927,1700000022737172424,MSFT,Sell,9070,382.42,346.85,market_making,acc2,fill_00008927
8928,1700000022740791995,PFE,Buy,1420,27.97,3.97,momentum,acc3,fill_00008928
8929,1700000022741562491,TSLA,Sell,9760,252.19,246.14,market_making,acc3,fill_00008929
8930,1700000022745872063,KO,Buy,7540,58.64,44.21,stat_arb,acc2,fill_00008930
8931,1700000022750530904,AMZN,Sell,1140,176.31,20.1,momentum,acc2,fill_00008931
8932,1700000022754551472,AAPL,Sell,4620,178.17,82.31,macro,acc3,fill_00008932
8933,1700000022756215607,WMT,Sell,9200,162.91,149.88,market_making,acc2,fill_00008933
8934,1700000022760248995,UNH,Sell,720,535.87,38.58,market_making,acc3,fill_00008934
8935,1700000022763832077,XOM,Sell,2160,107.42,23.2,stat_arb,acc3,fill_00008935
8936,1700000022764280141,TSLA,Sell,1620,246.82,39.98,macro,acc3,fill_00008936
8937,1700000022767980981,JPM,Sell,9900,181.96,180.14,vol_arb,acc3,fill_00008937
8938,1700000022770486109,MA,Buy,7260,421.08,305.7,macro,acc1,fill_00008938
8939,1700000022772199877,MA,Sell,5160,420.78,217.12,vol_arb,acc1,fill_00008939
8940,1700000022775470882,META,Buy,7120,352.12,250.71,momentum,acc2,fill_00008940
8941,1700000022776166013,KO,Buy,3990,58.95,23.52,market_making,acc1,fill_00008941
8942,1700000022777192478,AAPL,Buy,2410,171.42,41.31,momentum,acc3,fill_00008942
8943,1700000022781883996,AAPL,Sell,2560,173.84,44.5,vol_arb,acc2,fill_00008943
8944,1700000022784564033,ABBV,Sell,430,151.86,6.53,market_making,acc3,fill_00008944
8945,1700000022784686190,AMZN,Sell,6790,183.48,124.58,market_making,acc1,fill_00008945
8946,1700000022786796791,MA,Sell,1470,422.83,62.16,stat_arb,acc1,fill_00008946
8947,1700000022787510364,MSFT,Buy,9040,386.35,349.26,macro,acc2,fill_00008947
8948,1700000022787655408,GOOG,Buy,420,138.5,5.82,momentum,acc1,fill_00008948
8949,1700000022790766451,JPM,Buy,7680,179.54,137.89,momentum,acc1,fill_00008949
8950,1700000022795411333,ABBV,Buy,5900,154.4,91.1,stat_arb,acc3,fill_00008950
8951,1700000022800303303,XOM,Buy,2990,102.97,30.79,vol_arb,acc2,fill_00008951
8952,1700000022800997921,HD,Buy,8560,358.17,306.59,market_making,acc2,fill_00008952
8953,1700000022805598746,NVDA,Sell,8290,435.39,360.94,vol_arb,acc2,fill_00008953
8954,1700000022810440492,KO,Buy,7880,61.0,48.07,macro,acc1,fill_00008954
8955,1700000022813830225,PG,Sell,600,157.48,9.45,vol_arb,acc3,fill_00008955
8956,1700000022818383343,XOM,Sell,4740,104.25,49.41,momentum,acc2,fill_00008956
8957,1700000022820134672,AMZN,Sell,210,173.88,3.65,momentum,acc2,fill_00008957
8958,1700000022820680966,TSLA,Sell,9220,250.61,231.06,momentum,acc1,fill_00008958
8959,1700000022824665035,GOOG,Sell,1590,139.64,22.2,market_making,acc1,fill_00008959
8960,1700000022828350872,KO,Sell,7970,60.21,47.99,vol_arb,acc2,fill_00008960
8961,1700000022831651895,PFE,Sell,3880,27.08,10.51,vol_arb,acc2,fill_00008961
8962,1700000022833885464,PG,Buy,2850,156.86,44.71,stat_arb,acc1,fill_00008962
8963,1700000022834027802,AAPL,Buy,2170,178.58,38.75,vol_arb,acc2,fill_00008963
8964,1700000022835733087,HD,Sell,5010,349.85,175.27,vol_arb,acc1,fill_00008964
8965,1700000022840091483,NVDA,Buy,9820,448.33,440.26,momentum,acc1,fill_00008965
8966,1700000022842918778,PFE,Buy,2290,27.03,6.19,momentum,acc3,fill_00008966
8967,1700000022844203969,META,Buy,2760,351.46,97.0,market_making,acc1,fill_00008967
8968,1700000022845273743,UNH,Sell,1220,509.58,62.17,vol_arb,acc3,fill_00008968
8969,1700000022848909872,PG,Buy,440,155.58,6.85,stat_arb,acc1,fill_00008969
8970,1700000022849169239,MA,Buy,8730,430.28,375.63,vol_arb,acc1,fill_00008970
8971,1700000022851518476,BAC,Buy,6390,34.93,22.32,momentum,acc3,fill_00008971
8972,1700000022853347483,WMT,Buy,2930,168.1,49.25,macro,acc3,fill_00008972
8973,1700000022856709910,JPM,Buy,9830,181.25,178.17,market_making,acc3,fill_00008973
8974,1700000022859726140,MA,Buy,6650,429.55,285.65,vol_arb,acc2,fill_00008974
8975,1700000022863692683,UNH,Buy,9700,521.41,505.77,momentum,acc1,fill_00008975
8976,1700000022868062203,JPM,Buy,9610,180.42,173.38,macro,acc2,fill_00008976
8977,1700000022870465847,V,Sell,5490,271.69,149.16,market_making,acc1,fill_00008977
8978,1700000022871450027,META,Buy,2510,338.92,85.07,market_making,acc1,fill_00008978
8979,1700000022876156714,WMT,Buy,6310,164.78,103.98,momentum,acc1,fill_00008979
